id,code,name,note,account_type,reconcile,chart_template_id:id
account_template_eiras_1_2_3_02_0004,1.2.3.02.0004,(-) Deprec. Acum. Edificacoes e Constr.,,expense_depreciation,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_1_2_3_04_0001,1.2.3.04.0001,Maquinas e Equipamentos,,asset_fixed,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_1_2_3_04_0006,1.2.3.04.0006,(-)Deprec.Acum.Maquinas e Equipamentos,,expense_depreciation,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_1_2_3_05_0001,1.2.3.05.0001,Equipamentos de Informatica,,asset_fixed,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_1_2_3_05_0004,1.2.3.05.0004,(-) Deprec.Acum.Equip.Informatica,,expense_depreciation,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_1_2_3_06_0001,1.2.3.06.0001,Moveis e Utensilios,,asset_fixed,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_1_2_3_06_0004,1.2.3.06.0004,(-) Deprec.Acum.Moveis e Utensilios,,expense_depreciation,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_1_2_3_07_0001,1.2.3.07.0001,Ferramentas,,asset_fixed,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_1_2_3_07_0004,1.2.3.07.0004,(-) Deprec. Acum. Ferramentas,,expense_depreciation,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_1_2_3_08_0001,1.2.3.08.0001,Veiculos,,asset_fixed,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_1_2_3_08_0004,1.2.3.08.0004,Valor Residual Garantido,,asset_fixed,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_1_2_3_08_0007,1.2.3.08.0007,Veiculo Recebido em Arrendamento,,asset_fixed,0,l10n_br_coa_eiras.account_template_eiras
